human_time,timestamp,x,y,z,,,x2-x1,y2-y1,,거리,,,,,,,,,,,,,,
2026-03-26 20:09:16.284,1774523356.28495,-89.6147824368964,-26.1277148574591,0,,,-0.395507705223281,0.0707526574842632,,0.401786365413351,,,,,,,,,,,,,,
2026-03-26 20:09:16.535,1774523356.53503,-90.0102901421196,-26.0569621999748,0,,,-0.402877244399861,0.0585857275873423,,0.407114678600715,,,,,,,,,,,,,,
2026-03-26 20:09:16.784,1774523356.78497,-90.4131673865195,-25.9983764723875,0,,,-0.392595947196241,0.0487552178092301,,0.395611740243562,,,,,,,,,,,,,,
2026-03-26 20:09:17.034,1774523357.03494,-90.8057633337157,-25.9496212545782,0,,,-0.392595953366254,0.0487551987171173,,0.395611744013626,,,,,,,,,,,,,,
2026-03-26 20:09:17.285,1774523357.28509,-91.198359287082,-25.9008660558611,0,,,-0.383770542452112,0.0499233934096992,,0.387004101352334,,,,,,,,,,,,,,
2026-03-26 20:09:17.534,1774523357.53495,-91.5821298295341,-25.8509426624514,0,,,-0.366119711427018,0.0522598014213145,,0.369830677391693,,,,,,,,,,,,,,
2026-03-26 20:09:17.784,1774523357.78488,-91.9482495409611,-25.7986828610301,0,,,-0.373489248217084,0.040092870593071,,0.375635004766801,,,,,,,,,,,,,,
2026-03-26 20:09:18.044,1774523358.04495,-92.3217387891782,-25.758589990437,0,,,-0.373489252058789,0.0400928538292646,,0.375635006797301,,,,,,,,,,,,,,
2026-03-26 20:09:18.284,1774523358.28492,-92.695228041237,-25.7184971366078,0,,,-0.363207948568743,0.0302623510360718,,0.364466492004059,,,,,,,,,,,,,,
2026-03-26 20:09:18.534,1774523358.53488,-93.0584359898057,-25.6882347855717,0,,,-0.336731699993834,0.0337669774889946,,0.338420517329372,,,,,,,,,,,,,,
2026-03-26 20:09:18.784,1774523358.78485,-93.3951676897996,-25.6544678080827,0,,,-0.327906285296194,0.0349351787008345,,0.329762033362861,,,,,,,,,,,,,,
2026-03-26 20:09:19.034,1774523359.03482,-93.7230739750958,-25.6195326293819,0,,,-0.327906289428938,0.0349351675249636,,0.329762036288369,,,,,,,,,,,,,,
2026-03-26 20:09:19.284,1774523359.28497,-94.0509802645247,-25.5845974618569,0,,,-0.326450401509646,0.0239364523440599,,0.327326776168142,,,,,,,,,,,,,,
2026-03-26 20:09:19.534,1774523359.53491,-94.3774306660343,-25.5606610095128,0,,,-0.310255460208282,0.0372715722769499,,0.312486192797456,,,,,,,,,,,,,,
2026-03-26 20:09:19.784,1774523359.78491,-94.6876861262426,-25.5233894372359,0,,,-0.308799571823329,0.0262728612869978,,0.309915212273417,,,,,,,,,,,,,,
2026-03-26 20:09:20.034,1774523360.03493,-94.996485698066,-25.4971165759489,0,,,-0.305887789872941,0.00427544629201293,,0.305917667738148,,,,,,,,,,,,,,
2026-03-26 20:09:20.284,1774523360.28497,-95.3023734879389,-25.4928411296569,0,,,-0.299974158115219,0.0274410550482571,,0.301226670530841,,,,,,,,,,,,,,
2026-03-26 20:09:20.534,1774523360.53493,-95.6023476460541,-25.4654000746086,0,,,-0.289692851190921,0.01761056156829,,0.290227634641975,,,,,,,,,,,,,,
2026-03-26 20:09:20.784,1774523360.78492,-95.892040497245,-25.4477895130403,0,,,-0.28086743404856,0.0187787660397589,,0.281494507163102,,,,,,,,,,,,,,
2026-03-26 20:09:21.034,1774523361.03482,-96.1729079312936,-25.4290107470006,0,,,-0.279411542112939,0.00778005737811327,,0.279519836789337,,,,,,,,,,,,,,
2026-03-26 20:09:21.284,1774523361.28495,-96.4523194734065,-25.4212306896225,0,,,-0.280867438297719,0.0187787492759526,,0.281494510284467,,,,,,,,,,,,,,
2026-03-26 20:09:21.535,1774523361.53519,-96.7331869117043,-25.4024519403465,0,,,-0.282323334307876,0.0297774393111467,,0.283889346377502,,,,,,,,,,,,,,
2026-03-26 20:09:21.785,1774523361.78516,-97.0155102460121,-25.3726745010354,0,,,-0.288146920327563,0.0737722315825522,,0.297440733335111,,,,,,,,,,,,,,
2026-03-26 20:09:22.034,1774523362.03498,-97.3036571663397,-25.2989022694528,0,,,-0.261670671228785,0.0772768775932491,,0.272842914498224,,,,,,,,,,,,,,
2026-03-26 20:09:22.285,1774523362.28506,-97.5653278375685,-25.2216253918596,0,,,-0.273407886794303,0.0981060513295233,,0.290476625339798,,,,,,,,,,,,,,
2026-03-26 20:09:22.535,1774523362.53505,-97.8387357243628,-25.12351934053,0,,,-0.267494268482551,0.121271661948413,,0.293700527174782,,,,,,,,,,,,,,
2026-03-26 20:09:22.785,1774523362.78501,-98.1062299928453,-25.0022476785816,0,,,-0.274773760291282,0.176265154965222,,0.326450645886212,,,,,,,,,,,,,,
2026-03-26 20:09:23.035,1774523363.03505,-98.3810037531366,-24.8259825236164,0,,,-0.264492454531137,0.1664346633479,,0.312500809067168,,,,,,,,,,,,,,
2026-03-26 20:09:23.284,1774523363.28498,-98.6454962076678,-24.6595478602685,0,,,-0.233558481326327,0.204103637952358,,0.310173917705611,,,,,,,,,,,,,,
2026-03-26 20:09:23.535,1774523363.53503,-98.8790546889941,-24.4554442223161,0,,,-0.171780554461293,0.21228117402643,,0.273078479080774,,,,,,,,,,,,,,
2026-03-26 20:09:23.785,1774523363.78509,-99.0508352434554,-24.2431630482897,0,,,-0.149671997816768,0.248781932517886,,0.29033456025385,,,,,,,,,,,,,,
2026-03-26 20:09:24.034,1774523364.03494,-99.2005072412721,-23.9943811157718,0,,,-0.11145852797199,0.231457413174212,,0.256895966435795,,,,,,,,,,,,,,
2026-03-26 20:09:24.284,1774523364.285,-99.3119657692441,-23.7629237025976,0,,,-0.104089011903852,0.243624331895262,,0.264928929131065,,,,,,,,,,,,,,
2026-03-26 20:09:24.535,1774523364.53501,-99.416054781148,-23.5192993707024,0,,,-0.0570501172915101,0.227468037046492,,0.234513163299546,,,,,,,,,,,,,,
2026-03-26 20:09:24.784,1774523364.78493,-99.4731048984395,-23.2918313336559,0,,,-0.112914439116139,0.242456107400358,,0.267459594287896,,,,,,,,,,,,,,
2026-03-26 20:09:25.034,1774523365.03494,-99.5860193375556,-23.0493752262555,0,,,-0.0938077041064389,0.23379385098815,,0.251911591852361,,,,,,,,,,,,,,
2026-03-26 20:09:25.284,1774523365.28488,-99.6798270416621,-22.8155813752674,0,,,-0.0893499801750295,0.267958169803023,,0.282462386383504,,,,,,,,,,,,,,
2026-03-26 20:09:25.534,1774523365.53492,-99.7691770218371,-22.5476232054643,0,,,-0.118738045857754,0.286450903862715,,0.310085220315132,,,,,,,,,,,,,,
2026-03-26 20:09:25.784,1774523365.78492,-99.8879150676949,-22.2611723016016,0,,,-0.0937176835141145,0.300954265985638,,0.315208620469374,,,,,,,,,,,,,,
2026-03-26 20:09:26.045,1774523366.04501,-99.981632751209,-21.960218035616,0,,,-0.111368533514906,0.298617823515087,,0.31870920096249,,,,,,,,,,,,,,
2026-03-26 20:09:26.285,1774523366.28503,-100.093001284724,-21.6616002121009,0,,,-0.120193960668985,0.297449599485844,,0.320815916711728,,,,,,,,,,,,,,
2026-03-26 20:09:26.535,1774523366.53504,-100.213195245393,-21.3641506126151,0,,,-0.123105762701016,0.319446997251362,,0.34234691887486,,,,,,,,,,,,,,
2026-03-26 20:09:26.784,1774523366.78496,-100.336301008094,-21.0447036153637,0,,,-0.120193972659763,0.297449596226215,,0.320815918181867,,,,,,,,,,,,,,
2026-03-26 20:09:27.034,1774523367.03483,-100.456494980754,-20.7472540191375,0,,,-0.118738079501782,0.286450893152505,,0.310085223304238,,,,,,,,,,,,,,
2026-03-26 20:09:27.284,1774523367.28496,-100.575233060255,-20.460803125985,0,,,-0.101087237650063,0.288787336554378,,0.305968552910086,,,,,,,,,,,,,,
