human_time,timestamp,qx,qy,qz,qw,wx,wy,wz,ax,ay,az
2026-02-18 21:20:49.261,1771417249.261626,-0.07873840075462134,-0.0025158198537181932,0.996871218945159,0.00645815266628776,0.012566370614359171,-0.030019663134302467,-0.0008726646259971648,1.30428445,-0.10787314999999999,9.63993695
2026-02-18 21:20:49.271,1771417249.271952,-0.0788251738036666,-0.0025220931045490287,0.9968649072556959,0.006370847925235334,0.0,0.0,-0.0,1.7455836999999998,0.02941995,9.571290399999999
2026-02-18 21:20:49.282,1771417249.282295,-0.07873873659682289,-0.0026096845299136704,0.9968715547873607,0.006364287990092084,-0.029845130209103034,0.031066860685499065,-0.003141592653589793,0.9610517,-0.12748644999999997,9.953749749999998
2026-02-18 21:20:49.291,1771417249.291949,-0.07873873659682289,-0.0026096845299136704,0.9968715547873607,0.006364287990092084,0.02548180707911721,-0.022514747350726852,0.0012217304763960308,0.9022117999999999,-0.0784532,9.6889702
2026-02-18 21:20:49.301,1771417249.301789,-0.0788249534093793,-0.0025289718890185156,0.9968654594212772,0.006283855026941586,-0.0033161255787892262,-0.027925268031909273,-0.004014257279586958,1.6867437999999997,-0.06864655,9.571290399999999
2026-02-18 21:20:49.311,1771417249.311813,-0.07891194575650148,-0.0025283815000382835,0.9968585803287773,0.006283544287110698,-0.0033161255787892262,0.01710422666954443,0.0,1.63771055,-0.02941995,9.69877685
2026-02-18 21:20:49.321,1771417249.321984,-0.07873850855907086,-0.002616555770980365,0.9968721063804544,0.006277294511716742,-0.019198621771937627,0.019198621771937627,-0.0010471975511965976,0.784532,-0.1569064,9.826263299999999
2026-02-18 21:20:49.331,1771417249.331887,-0.07882550147903514,-0.0026159648016100255,0.9968652349310645,0.006276976228174547,0.02111848394913139,-0.032114058236695664,0.00017453292519943296,1.12776475,-0.1372931,9.757616749999999
2026-02-18 21:20:49.342,1771417249.342104,-0.07891172481311774,-0.00253526785676521,0.9968591248757029,0.006196551941277687,0.006283185307179586,-0.009599310885968814,-0.0008726646259971648,1.7063570999999997,-0.00980665,9.54187045
2026-02-18 21:20:49.351,1771417249.351994,-0.0789122652638117,-0.0026222602165393632,0.9968588998360874,0.006189665570609623,-0.02356194490192345,0.032114058236695664,-0.0020943951023931952,1.32389775,-0.0588399,9.8654899
2026-02-18 21:20:49.361,1771417249.361877,-0.07882550147903514,-0.0026159648016100255,0.9968652349310645,0.006276976228174547,0.008377580409572781,-0.0033161255787892262,0.00017453292519943296,0.6864655000000001,-0.14709974999999997,9.757616749999999
2026-02-18 21:20:49.371,1771417249.37164,-0.07882473241480564,-0.002535850654228797,0.9968660039952939,0.006196862080793324,0.008377580409572781,-0.032114058236695664,-0.0029670597283903604,1.4513842,-0.0588399,9.659550249999999
2026-02-18 21:20:49.381,1771417249.38183,-0.07908548636296693,-0.002541003724225526,0.9968458807633442,0.006108940330280451,0.0008726646259971648,0.005235987755982988,-0.0010471975511965976,1.7848102999999997,-0.00980665,9.60071035
2026-02-18 21:20:49.391,1771417249.391901,-0.07891203612796326,-0.0026291466007911162,0.9968594361905484,0.006102673197251582,-0.024609142453120045,0.031066860685499065,-0.0,1.0395048999999998,-0.1569064,9.80665
2026-02-18 21:20:49.401,1771417249.40176,-0.07891180639116527,-0.002636032965020738,0.9968599649534907,0.006015680777419468,0.02007128639793479,-0.025830872929516076,0.00017453292519943296,0.8433718999999998,-0.16671305,9.77723005
2026-02-18 21:20:49.411,1771417249.411847,-0.07899827302127112,-0.0025484728784160218,0.9968533044298609,0.006022258123963298,0.007330382858376184,-0.021467549799530253,-0.0008726646259971648,1.6671305,-0.02941995,9.581097049999999
2026-02-18 21:20:49.421,1771417249.421584,-0.07908504166961541,-0.002554806706729479,0.9968469317917334,0.00593495781057687,-0.016057029118347832,0.026703537555513242,-0.0,1.57887065,-0.0196133,9.7085835
2026-02-18 21:20:49.431,1771417249.431594,-0.07891180639116527,-0.002636032965020738,0.9968599649534907,0.006015680777419468,-0.007504915783575617,0.007504915783575617,-0.0010471975511965976,0.73549875,-0.1372931,9.8654899
2026-02-18 21:20:49.441,1771417249.441614,-0.07899856797314155,-0.0026423586658402393,0.9968535993817313,0.005928372336539085,0.017976891295541596,-0.02897246558310587,-0.0008726646259971648,1.10815145,-0.08825984999999999,9.79684335
2026-02-18 21:20:49.451,1771417249.451616,-0.07917203241270865,-0.0025542466254615333,0.9968400298167559,0.005934649336422227,0.0019198621771937625,-0.006457718232379019,-0.0008726646259971648,1.9221034,-0.0392266,9.473223899999999
2026-02-18 21:20:49.461,1771417249.461791,-0.07908555929125505,-0.0026417980023819283,0.9968467050470782,0.005928056316155928,-0.02129301687433082,0.027925268031909273,-0.0020943951023931952,1.24544455,-0.0784532,9.80665
2026-02-18 21:20:49.471,1771417249.471617,-0.07908578953048584,-0.0026348964753293994,0.9968461839308632,0.006015047579176786,0.012566370614359171,-0.012915436464758038,0.00017453292519943296,0.7453053999999999,-0.17651969999999997,9.757616749999999
2026-02-18 21:20:49.481,1771417249.481611,-0.07917203241270865,-0.0025542466254615333,0.9968400298167559,0.005934649336422227,0.008377580409572781,-0.025656340004316644,-0.0019198621771937625,1.53964405,-0.06864655,9.649743599999999
2026-02-18 21:20:49.491,1771417249.491613,-0.07925902255287239,-0.002553686524741888,0.9968331202504075,0.0059343408170726445,-0.007504915783575617,0.016057029118347832,-0.0010471975511965976,1.6965504499999997,-0.0,9.590903699999998
2026-02-18 21:20:49.501,1771417249.501737,-0.07908532844975327,-0.002648699509316033,0.9968472185718715,0.005841065007990118,-0.015009831567151233,0.016057029118347832,-0.0010471975511965976,0.8041453,-0.10787314999999999,9.9439431
2026-02-18 21:20:49.511,1771417249.511756,-0.07917180921117659,-0.0025611556789324184,0.9968405439169242,0.005847658610755049,0.0158824961931484,-0.025830872929516076,0.00017453292519943296,1.0395048999999998,-0.10787314999999999,9.6889702
2026-02-18 21:20:49.522,1771417249.522019,-0.07925857564331151,-0.0025675197948314046,0.9968341408056276,0.005760360527157563,0.005235987755982988,-0.016057029118347832,-0.0008726646259971648,1.8142302499999998,-0.0196133,9.561483749999999
2026-02-18 21:20:49.531,1771417249.531998,-0.07934556527631773,-0.0025669748572110574,0.9968272235942114,0.005760053169891846,-0.020245819323134222,0.025656340004316644,-0.0010471975511965976,1.4709975,-0.0588399,9.757616749999999
2026-02-18 21:20:49.541,1771417249.541996,-0.07917208781835765,-0.0026550554952549303,0.9968408225241054,0.005753758794432543,0.0,0.0,-0.0,0.7256921,-0.18632634999999997,9.79684335
2026-02-18 21:20:49.552,1771417249.552081,-0.07925857564331151,-0.0025675197948314046,0.9968341408056276,0.005760360527157563,0.010471975511965976,-0.031066860685499065,-0.0019198621771937625,1.3533177,-0.0980665,9.6889702
2026-02-18 21:20:49.562,1771417249.562057,-0.07934534096337711,-0.002573899054232574,0.9968277224580385,0.005673063562443664,0.0,0.0,-0.0,1.6965504499999997,-0.0196133,9.571290399999999
2026-02-18 21:20:49.572,1771417249.572004,-0.0792588460763118,-0.0026614266234633167,0.9968344112386279,0.00566645369852586,-0.020245819323134222,0.025656340004316644,-0.0010471975511965976,1.0296982499999998,-0.06864655,9.8851032
2026-02-18 21:20:49.582,1771417249.582002,-0.07917185581959191,-0.002661964553176983,0.9968413208385929,0.005666768000277822,0.016929693744344994,-0.025830872929516076,0.00017453292519943296,0.8727918499999999,-0.12748644999999997,9.669356899999999
2026-02-18 21:20:49.591,1771417249.591971,-0.07925812631939635,-0.002581352986709778,0.9968351309955433,0.005586380061772088,0.010471975511965976,-0.03961897402027128,-0.0029670597283903604,1.65732385,0.08825984999999999,9.81645665
2026-02-18 21:20:49.601,1771417249.601947,-0.07925785588639606,-0.0024874461580778303,0.9968348605625431,0.005680286890404234,-0.02356194490192345,0.01064650843716541,-0.0041887902047863905,1.4415775499999999,-0.0588399,9.483030549999999
2026-02-18 21:20:49.611,1771417249.611747,-0.07908559884250138,-0.0027425923605250767,0.9968474889646196,0.0057471721567810795,0.013788101090755204,0.026703537555513242,0.005235987755982988,0.6276256,0.00980665,10.3165958
2026-02-18 21:20:49.621,1771417249.621665,-0.07917180921117659,-0.0025611556789324184,0.9968405439169242,0.005847658610755049,-0.026703537555513242,-0.013788101090755204,-0.005061454830783556,1.36312435,-0.14709974999999997,9.26728425
2026-02-18 21:20:49.631,1771417249.631636,-0.07925957980870227,-0.0027415001333760207,0.9968336775062374,0.005746527208438319,0.039269908169872414,-0.0460766922526503,0.0013962634015954637,1.8436502,-0.00980665,9.62032365
2026-02-18 21:20:49.641,1771417249.641674,-0.07917231921419349,-0.002648146417113456,0.9968403166182409,0.005840749544770106,-0.04468042885105484,0.03647738136668149,-0.006457718232379019,0.97085835,-0.0980665,9.99297635
2026-02-18 21:20:49.651,1771417249.651826,-0.07908559884250138,-0.0027425923605250767,0.9968474889646196,0.0057471721567810795,0.023212879051524585,0.012740903539558606,0.007504915783575617,0.6864655000000001,-0.02941995,9.7674234
2026-02-18 21:20:49.661,1771417249.661781,-0.07917208781835765,-0.0026550554952549303,0.9968408225241054,0.005753758794432543,-0.0054105206811824215,-0.025656340004316644,-0.0029670597283903604,1.6965504499999997,-0.00980665,9.7281968
2026-02-18 21:20:49.671,1771417249.671594,-0.07925907802780308,-0.002654509974211337,0.9968339129515948,0.005753443889705432,0.003141592653589793,0.013788101090755204,0.0,1.5984839499999999,-0.0392266,9.561483749999999
2026-02-18 21:20:49.681,1771417249.681548,-0.0790860763106237,-0.0027287892779159365,0.996846470711001,0.0059211547765902536,-0.022514747350726852,0.01710422666954443,-0.0020943951023931952,1.1179581,-0.0980665,9.757616749999999
2026-02-18 21:20:49.691,1771417249.691747,-0.0790860763106237,-0.0027287892779159365,0.996846470711001,0.0059211547765902536,0.023212879051524585,-0.035430183815484885,-0.0019198621771937625,0.9218251,-0.17651969999999997,9.7870367
2026-02-18 21:20:49.701,1771417249.701814,-0.07917231921419349,-0.002648146417113456,0.9968403166182409,0.005840749544770106,0.0,0.0,-0.0,1.67693715,-0.0196133,9.649743599999999
2026-02-18 21:20:49.711,1771417249.711639,-0.0791730669985531,-0.0027282279920346456,0.9968395688338811,0.005920831119691528,-0.01710422666954443,0.02356194490192345,-0.0010471975511965976,1.2748645,-0.06864655,9.77723005
2026-02-18 21:20:49.721,1771417249.72183,-0.0790860763106237,-0.0027287892779159365,0.996846470711001,0.0059211547765902536,0.0,0.0,-0.0,0.8629851999999999,-0.1372931,9.845876599999999
2026-02-18 21:20:49.731,1771417249.731622,-0.07908578953048584,-0.0026348964753293994,0.9968461839308632,0.006015047579176786,0.016929693744344994,-0.027925268031909273,0.0012217304763960308,1.5102240999999998,-0.0196133,9.581097049999999
2026-02-18 21:20:49.741,1771417249.741762,-0.07925977026071553,-0.0026337599053745248,0.9968323725425645,0.006014414197705277,-0.015009831567151233,0.0020943951023931952,-0.003141592653589793,1.85345685,-0.0784532,9.581097049999999
2026-02-18 21:20:49.751,1771417249.751938,-0.07917354195828798,-0.0027144096435712623,0.9968385202711767,0.006094812354531705,-0.012915436464758038,0.01710422666954443,-0.0010471975511965976,0.8629851999999999,-0.1372931,9.894909849999998
2026-02-18 21:20:49.761,1771417249.761687,-0.07917354195828798,-0.0027144096435712623,0.9968385202711767,0.006094812354531705,0.008377580409572781,-0.016057029118347832,0.0012217304763960308,1.0296982499999998,-0.22555294999999997,9.7870367
2026-02-18 21:20:49.771,1771417249.771739,-0.07926029481556768,-0.0027207499301921717,0.996832138907998,0.006007497455035745,0.010471975511965976,-0.01832595714594046,-0.0008726646259971648,1.5984839499999999,-0.06864655,9.52225715
2026-02-18 21:20:49.781,1771417249.781601,-0.07926029481556768,-0.0027207499301921717,0.996832138907998,0.006007497455035745,-0.01815142422074103,0.02897246558310587,-0.0010471975511965976,1.3533177,-0.06864655,9.855683249999998
2026-02-18 21:20:49.791,1771417249.791681,-0.07917358338707121,-0.0028152186444874703,0.9968393269553917,0.00591392194366531,0.0,0.0,-0.0,0.7943386499999999,-0.1569064,9.79684335
2026-02-18 21:20:49.801,1771417249.801894,-0.0791730669985531,-0.0027282279920346456,0.9968395688338811,0.005920831119691528,0.012566370614359171,-0.026878070480712675,-0.0019198621771937625,1.4219642499999998,-0.08825984999999999,9.6301303
2026-02-18 21:20:49.811,1771417249.811827,-0.0793468082779687,-0.0027340296836250427,0.9968262551434471,0.005833194191835881,-0.0054105206811824215,-0.0054105206811824215,-0.0019198621771937625,1.7455836999999998,-0.0392266,9.590903699999998
2026-02-18 21:20:49.821,1771417249.821872,-0.07926057344348368,-0.0028146567348668,0.9968324175359139,0.005913590650361121,-0.01815142422074103,0.026703537555513242,-0.0010471975511965976,1.0395048999999998,-0.20593965,9.855683249999998
2026-02-18 21:20:49.831,1771417249.831853,-0.07926057344348368,-0.0028146567348668,0.9968324175359139,0.005913590650361121,0.019024088846738195,-0.01832595714594046,0.0012217304763960308,0.9512450499999999,-0.14709974999999997,9.7281968
2026-02-18 21:20:49.841,1771417249.841964,-0.07926057344348368,-0.0028146567348668,0.9968324175359139,0.005913590650361121,-0.0012217304763960308,-0.012915436464758038,-0.0019198621771937625,1.5004174499999998,-0.10787314999999999,9.63993695
2026-02-18 21:20:49.851,1771417249.851613,-0.07934756289629233,-0.0028140948038112923,0.9968255005251233,0.005913259312022363,-0.009599310885968814,0.025656340004316644,-0.0010471975511965976,1.4317708999999998,-0.08825984999999999,9.7674234
2026-02-18 21:20:49.861,1771417249.861523,-0.07917409917264802,-0.00290220927550118,0.9968390774855366,0.005907012722602,0.0,0.0,-0.0,0.8237586,-0.1569064,9.826263299999999
2026-02-18 21:20:49.871,1771417249.871608,-0.07926057344348368,-0.0028146567348668,0.9968324175359139,0.005913590650361121,0.011519173063162575,-0.026878070480712675,-0.0008726646259971648,1.2748645,-0.0784532,9.669356899999999
2026-02-18 21:20:49.881,1771417249.88166,-0.07934756289629233,-0.0028140948038112923,0.9968255005251233,0.005913259312022363,0.0,0.0,-0.0,1.6965504499999997,-0.06864655,9.5516771
2026-02-18 21:20:49.891,1771417249.891586,-0.07926057344348368,-0.0028146567348668,0.9968324175359139,0.005913590650361121,-0.012915436464758038,0.019198621771937627,-0.0010471975511965976,1.10815145,-0.0980665,9.826263299999999
2026-02-18 21:20:49.901,1771417249.901748,-0.07917409917264802,-0.00290220927550118,0.9968390774855366,0.005907012722602,0.011519173063162575,-0.007504915783575617,0.0012217304763960308,0.83356525,-0.1372931,9.757616749999999
2026-02-18 21:20:49.911,1771417249.911743,-0.07926032751654541,-0.0028215735140086576,0.9968329297983942,0.005826600589070949,-0.00017453292519943296,-0.016057029118347832,-0.0019198621771937625,1.5984839499999999,-0.0980665,9.581097049999999
2026-02-18 21:20:49.921,1771417249.921533,-0.07934731701806057,-0.00282101917421711,0.9968260127587152,0.005826269854356516,-0.0033161255787892262,0.0054105206811824215,-0.0010471975511965976,1.55925735,-0.04903325,9.6889702
2026-02-18 21:20:49.931,1771417249.931719,-0.07917384560563853,-0.0029091185080059503,0.996839589173959,0.005820022080146632,-0.008552113334772215,0.012915436464758038,-0.0010471975511965976,0.8531785499999999,-0.12748644999999997,9.8851032
2026-02-18 21:20:49.941,1771417249.941551,-0.07917333741142833,-0.002822127832312694,0.9968398392467565,0.005826931279413281,0.012566370614359171,-0.02356194490192345,-0.0008726646259971648,1.16699135,-0.0588399,9.67916355
2026-02-18 21:20:49.951,1771417249.95164,-0.07926008098600523,-0.0028284902716629867,0.9968334344695575,0.005739610483408898,-0.0022689280275926286,-0.01064650843716541,-0.0019198621771937625,1.7357770499999998,-0.04903325,9.590903699999998
2026-02-18 21:20:49.961,1771417249.961576,-0.07926008098600523,-0.0028284902716629867,0.9968334344695575,0.005739610483408898,-0.006457718232379019,0.022514747350726852,0.0010471975511965976,1.3827376499999997,-0.0392266,9.79684335
2026-02-18 21:20:49.971,1771417249.971591,-0.07908685492676754,-0.002909673407116788,0.996846490982554,0.005820360317484447,0.0,0.0,-0.0,0.81395195,-0.1372931,9.757616749999999
2026-02-18 21:20:49.981,1771417249.981705,-0.079173090832846,-0.0028290369986461667,0.9968403439467516,0.005739940570786854,0.007330382858376184,-0.02897246558310587,-0.0029670597283903604,1.4317708999999998,-0.0588399,9.67916355
2026-02-18 21:20:49.991,1771417249.991578,-0.07926008098600523,-0.0028284902716629867,0.9968334344695575,0.005739610483408898,0.0,0.0,-0.0,1.6082906,-0.0196133,9.659550249999999
2026-02-18 21:20:50.001,1771417250.001651,-0.07908634670337181,-0.002822682129124998,0.9968467411037492,0.005827261925380993,-0.013962634015954637,0.021467549799530253,-0.0010471975511965976,1.0198915999999998,-0.0588399,9.826263299999999
2026-02-18 21:20:50.011,1771417250.011577,-0.07908634670337181,-0.002822682129124998,0.9968467411037492,0.005827261925380993,0.011519173063162575,-0.021467549799530253,-0.0008726646259971648,0.9414384,-0.0588399,9.7870367
2026-02-18 21:20:50.021,1771417250.021682,-0.0791725896270687,-0.0027420462573914868,0.9968405870311161,0.00574684970449208,0.003141592653589793,-0.01710422666954443,-0.0019198621771937625,1.7063570999999997,-0.02941995,9.6301303
2026-02-18 21:20:50.031,1771417250.03158,-0.07925957980870227,-0.0027415001333760207,0.9968336775062374,0.005746527208438319,-0.007504915783575617,0.020245819323134222,-0.0010471975511965976,1.6082906,-0.04903325,9.71839015
2026-02-18 21:20:50.041,1771417250.041752,-0.07908610007674917,-0.0028295837040849987,0.9968472458325723,0.005740270614452664,-0.006457718232379019,0.0054105206811824215,0.0012217304763960308,0.784532,-0.10787314999999999,9.7674234
2026-02-18 21:20:50.051,1771417250.051718,-0.07908610007674917,-0.0028295837040849987,0.9968472458325723,0.005740270614452664,0.008377580409572781,-0.025656340004316644,-0.0008726646259971648,1.3533177,-0.12748644999999997,9.67916355
2026-02-18 21:20:50.061,1771417250.061729,-0.07925957980870227,-0.0027415001333760207,0.9968336775062374,0.005746527208438319,0.007330382858376184,-0.009599310885968814,-0.0008726646259971648,1.7259703999999998,-0.00980665,9.581097049999999
2026-02-18 21:20:50.071,1771417250.071647,-0.07908559884250138,-0.0027425923605250767,0.9968474889646196,0.0057471721567810795,-0.020245819323134222,0.032114058236695664,-0.0010471975511965976,0.980665,-0.06864655,9.8851032
2026-02-18 21:20:50.081,1771417250.081948,-0.07908634670337181,-0.002822682129124998,0.9968467411037492,0.005827261925380993,0.011519173063162575,-0.016057029118347832,0.0012217304763960308,0.9022117999999999,-0.08825984999999999,9.80665
2026-02-18 21:20:50.091,1771417250.091829,-0.07917282861427868,-0.0027351371351277054,0.9968400817281844,0.005833840434305311,0.003141592653589793,-0.025656340004316644,-0.0029670597283903604,1.55925735,-0.0980665,9.5516771
2026-02-18 21:20:50.102,1771417250.102009,-0.0792598187479227,-0.002734583419788896,0.9968331722314752,0.0058335173352829835,-0.00017453292519943296,0.011693705988362009,0.0,1.6671305,-0.00980665,9.738003449999999
2026-02-18 21:20:50.111,1771417250.11174,-0.07917358338707121,-0.0028152186444874703,0.9968393269553917,0.00591392194366531,-0.01815142422074103,0.01815142422074103,-0.0010471975511965976,0.8237586,-0.14709974999999997,9.738003449999999
2026-02-18 21:20:50.121,1771417250.121672,-0.0791738287597728,-0.002808309435223149,0.9968388070726614,0.006000912562880026,0.0158824961931484,-0.027925268031909273,0.00017453292519943296,1.16699135,-0.16671305,9.757616749999999
2026-02-18 21:20:50.131,1771417250.131648,-0.07926081876681815,-0.002807739934290123,0.9968318976821209,0.0060005806666165035,0.006283185307179586,-0.011868238913561441,-0.0008726646259971648,1.5886772999999998,-0.0588399,9.581097049999999
2026-02-18 21:20:50.141,1771417250.141702,-0.07926081876681815,-0.002807739934290123,0.9968318976821209,0.0060005806666165035,-0.019198621771937627,0.030019663134302467,-0.0020943951023931952,1.3729310000000001,-0.06864655,9.80665
2026-02-18 21:20:50.151,1771417250.151673,-0.0790873615560144,-0.0028958701027347973,0.9968454599552069,0.005994342761998174,0.005235987755982988,-0.006457718232379019,0.00017453292519943296,0.784532,-0.12748644999999997,9.7674234
2026-02-18 21:20:50.161,1771417250.161681,-0.0791738287597728,-0.002808309435223149,0.9968388070726614,0.006000912562880026,0.003141592653589793,-0.025656340004316644,-0.0019198621771937625,1.3337044,-0.0980665,9.669356899999999
2026-02-18 21:20:50.171,1771417250.171749,-0.07926106348654699,-0.0028008231123313014,0.9968313702370187,0.006087570637174629,0.006283185307179586,-0.0,0.0012217304763960308,1.7455836999999998,-0.02941995,9.6301303
2026-02-18 21:20:50.181,1771417250.181798,-0.0791740735295312,-0.002801400204572346,0.9968382795985695,0.006087903136394959,-0.026703537555513242,0.025656340004316644,-0.0020943951023931952,1.1767979999999998,-0.1176798,9.79684335
2026-02-18 21:20:50.191,1771417250.191669,-0.07917460449782937,-0.002888390744239547,0.9968380313346048,0.00608099387189618,0.0158824961931484,-0.011868238913561441,0.0012217304763960308,0.8531785499999999,-0.20593965,9.7674234
2026-02-18 21:20:50.201,1771417250.201761,-0.0791738287597728,-0.002808309435223149,0.9968388070726614,0.006000912562880026,0.0008726646259971648,-0.01815142422074103,-0.0019198621771937625,1.57887065,-0.0980665,9.590903699999998
2026-02-18 21:20:50.212,1771417250.212121,-0.07926057344348368,-0.0028146567348668,0.9968324175359139,0.005913590650361121,-0.0012217304763960308,0.008552113334772215,0.0,1.569064,-0.02941995,9.7281968
2026-02-18 21:20:50.221,1771417250.221796,-0.07908710854253234,-0.0029027717659787194,0.9968459792645885,0.005907351562234949,-0.013962634015954637,0.01815142422074103,-0.0020943951023931952,0.8433718999999998,-0.14709974999999997,9.836069949999999
2026-02-18 21:20:50.231,1771417250.231831,-0.07908710854253234,-0.0029027717659787194,0.9968459792645885,0.005907351562234949,0.0158824961931484,-0.030019663134302467,-0.0008726646259971648,1.16699135,-0.0784532,9.738003449999999
