human_time,timestamp,x,y,z,qx,qy,qz,qw
2026-02-18 21:22:07.797,1771417327.797159,-7.325779472928213,-0.46461861143299144,0.0,0.0,0.0,0.9964046853638644,0.0847213254437062
2026-02-18 21:22:07.807,1771417327.807173,-7.359984531523816,-0.45139724262606984,0.0,0.0,0.0,0.9964928589591598,0.08367784678993553
2026-02-18 21:22:07.817,1771417327.817143,-7.143120023658305,-0.7162897566491152,0.0,0.0,0.0,0.9965799397894368,0.08263427623742113
2026-02-18 21:22:07.827,1771417327.827043,-7.1771282306194335,-0.7040439753189823,0.0,0.0,0.0,0.9966588038505511,0.08167758999376074
2026-02-18 21:22:07.837,1771417327.837021,-7.20980442745206,-0.6922665632251362,0.0,0.0,0.0,0.9967437899134228,0.08063384691943158
2026-02-18 21:22:07.847,1771417327.847073,-7.243024982520067,-0.6802858031271066,0.0,0.0,0.0,0.9968207336174524,0.07967700440129477
2026-02-18 21:22:07.857,1771417327.857163,-7.276000894827827,-0.6683761875494997,0.0,0.0,0.0,0.9968967587741056,0.07872008857771148
2026-02-18 21:22:07.867,1771417327.867235,-7.309449639155904,-0.6562930494150874,0.0,0.0,0.0,0.9969718653151179,0.07776310031174327
2026-02-18 21:22:07.877,1771417327.877236,-7.342517568842297,-0.6443398885303301,0.0,0.0,0.0,0.9970460531887697,0.07680604026179821
2026-02-18 21:22:07.887,1771417327.887193,-7.375936572346805,-0.6322549983497887,0.0,0.0,0.0,0.997119322304752,0.07584890959342819
2026-02-18 21:22:07.897,1771417327.897091,-7.409856447362909,-0.6199740739124959,0.0,0.0,0.0,0.9971916726239636,0.07489170881627659
2026-02-18 21:22:07.907,1771417327.907081,-7.44358980992273,-0.6077577735557955,0.0,0.0,0.0,0.9972631040461042,0.07393443925755594
2026-02-18 21:22:07.917,1771417327.917068,-7.477319374746082,-0.5955277093667294,0.0,0.0,0.0,0.9973272442922198,0.07306413478914965
2026-02-18 21:22:07.927,1771417327.92724,-7.511119725835213,-0.5832456514080135,0.0,0.0,0.0,0.9973969213036145,0.07210673598264988
2026-02-18 21:22:07.937,1771417327.93726,-7.545701195262427,-0.5706895541797237,0.0,0.0,0.0,0.9974656792555106,0.0711492706030287
2026-02-18 21:22:07.947,1771417327.947116,-7.5796928462604205,-0.5583395393609111,0.0,0.0,0.0,0.9975273889047631,0.07027879043385414
2026-02-18 21:22:07.957,1771417327.95721,-7.613842516654337,-0.5459099459819359,0.0,0.0,0.0,0.9975883388827201,0.06940825689509303
2026-02-18 21:22:07.967,1771417327.967159,-7.648440157809788,-0.5333206855010689,0.0,0.0,0.0,0.9976485291505142,0.06853767054558939
2026-02-18 21:22:07.977,1771417327.977109,-7.682983240352095,-0.5207525702745829,0.0,0.0,0.0,0.997713860924997,0.06757996536056889
2026-02-18 21:22:07.987,1771417327.987122,-7.717523988136833,-0.5081733875015364,0.0,0.0,0.0,0.9977724556651613,0.06670927008979995
2026-02-18 21:22:07.997,1771417327.997115,-7.752767065708553,-0.49532514807192113,0.0,0.0,0.0,0.9978302905634868,0.06583852393536398
2026-02-18 21:22:08.007,1771417328.007204,-7.787974841339269,-0.4824926087982678,0.0,0.0,0.0,0.9978873655586439,0.06496772782258382
2026-02-18 21:22:08.017,1771417328.017236,-7.82303950763299,-0.46970785496655876,0.0,0.0,0.0,0.9979436806237122,0.06409688216441038
2026-02-18 21:22:08.027,1771417328.0272,-7.8575955368822745,-0.45710265719631404,0.0,0.0,0.0,0.997993714410028,0.06331307920228912
2026-02-18 21:22:08.037,1771417328.037129,-7.8895087091360745,-0.44545912217789896,0.0,0.0,0.0,0.998054030756393,0.062355045432722515
2026-02-18 21:22:08.047,1771417328.047065,-7.924195285532441,-0.4327933988943867,0.0,0.0,0.0,0.9981026964897616,0.06157115607057327
2026-02-18 21:22:08.057,1771417328.057183,-7.959321275525011,-0.4199552934569623,0.0,0.0,0.0,0.9981560474018771,0.06070012384716818
2026-02-18 21:22:08.067,1771417328.067449,-7.669179494238681,-0.7007236850931934,0.0,0.0,0.0,0.9982034133089545,0.05991615523673657
2026-02-18 21:22:08.077,1771417328.077433,-7.7029607894992145,-0.6891757066072571,0.0,0.0,0.0,0.9982553199226845,0.059045035744412076
2026-02-18 21:22:08.087,1771417328.087453,-7.737244280263816,-0.677434723075492,0.0,0.0,0.0,0.998301385898142,0.05826098964014477
2026-02-18 21:22:08.097,1771417328.097448,-7.771080359325045,-0.6658234563583095,0.0,0.0,0.0,0.9983468360733653,0.05747690755687124
2026-02-18 21:22:08.107,1771417328.107437,-7.805181229985457,-0.6541007869162314,0.0,0.0,0.0,0.998396613971305,0.05660566412147374
2026-02-18 21:22:08.117,1771417328.117445,-7.839502872689606,-0.6422659293455467,0.0,0.0,0.0,0.9984407640376939,0.05582150757392824
2026-02-18 21:22:08.127,1771417328.127438,-7.873863475933127,-0.630407171331806,0.0,0.0,0.0,0.9984842981947462,0.055037316963539716
2026-02-18 21:22:08.137,1771417328.137421,-7.908353971966588,-0.6184853298924932,0.0,0.0,0.0,0.9985272164427083,0.054253092291379416
2026-02-18 21:22:08.147,1771417328.147481,-7.943193586334296,-0.6064157970674585,0.0,0.0,0.0,0.9985695187475503,0.05346883417735752
2026-02-18 21:22:08.157,1771417328.157454,-7.977939418327865,-0.5943747163530471,0.0,0.0,0.0,0.9986112050816486,0.0526845431353219
2026-02-18 21:22:08.167,1771417328.1675,-8.012960228772634,-0.5822285456115679,0.0,0.0,0.0,0.9986477424838733,0.05198736800284727
