time,utm_x,utm_y,path_type,vehicle_yaw_deg,path_yaw_deg,cte_meter,k_gain,v_kmh,target_steer_deg,current_steer_deg,kp,ki,kd,closest_cluster_dist,r_state,y_state,g_state,f_state,l_state,light_area,stopline_dist
16:53:58.803,399756.6937,4091870.3185,global,-7.33,-7.34,-1.111,2.00,0.00,-22.00,-3.00,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:58.852,399756.6937,4091870.3185,global,-7.33,-7.34,-1.111,2.00,0.00,-22.00,-3.00,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:58.903,399756.6937,4091870.3185,global,-7.33,-7.34,-1.111,2.00,0.00,-22.00,-3.00,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:58.952,399756.6937,4091870.3185,global,-7.33,-7.34,-1.111,2.00,0.00,-22.00,-3.02,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.005,399756.6937,4091870.3185,global,-7.33,-7.34,-1.111,2.00,0.00,-22.00,-3.02,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.052,399756.6937,4091870.3185,global,-7.36,-7.34,-1.111,2.00,0.00,-22.00,-8.27,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.101,399756.7116,4091870.3294,global,-7.39,-7.34,-1.098,2.00,0.40,-22.00,-8.27,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.152,399756.7116,4091870.3294,global,-7.38,-7.34,-1.098,2.00,0.40,-22.00,-8.27,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.201,399756.7116,4091870.3294,global,-7.24,-7.34,-1.098,2.00,0.14,-22.00,-20.24,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.251,399756.7116,4091870.3294,global,-7.04,-7.34,-1.098,2.00,0.14,-22.00,-20.24,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.301,399756.7116,4091870.3294,global,-6.85,-7.34,-1.098,2.00,0.60,-22.00,-21.96,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.352,399756.7204,4091870.3182,global,-6.62,-7.34,-1.108,2.00,0.60,-22.00,-21.96,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.402,399756.7204,4091870.3182,global,-6.38,-7.34,-1.108,2.00,0.60,-22.00,-21.96,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.455,399756.7204,4091870.3182,global,-5.90,-7.34,-1.108,2.00,0.82,-22.00,-18.98,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.501,399756.7204,4091870.3182,global,-5.36,-7.34,-1.108,2.00,0.82,-22.00,-18.98,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.552,399756.7560,4091870.3178,global,-5.11,-7.34,-1.104,2.00,1.01,-22.00,-18.36,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.602,399756.7560,4091870.3178,global,-4.83,-7.34,-1.104,2.00,1.01,-22.00,-18.36,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.654,399756.7560,4091870.3178,global,-4.49,-7.34,-1.104,2.00,1.01,-22.00,-18.35,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.702,399756.7560,4091870.3178,global,-4.02,-7.34,-1.104,2.00,1.01,-22.00,-18.35,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.752,399756.7560,4091870.3178,global,-3.71,-7.34,-1.104,2.00,1.21,-22.00,-19.34,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.804,399756.7560,4091870.3178,global,-3.15,-7.34,-1.104,2.00,1.21,-22.00,-19.34,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.854,399756.8184,4091870.3281,global,-2.75,-7.34,-1.085,2.00,1.21,-22.00,-19.34,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.904,399756.8184,4091870.3281,global,-2.21,-7.34,-1.085,2.00,1.37,-22.00,-19.68,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:53:59.953,399756.8184,4091870.3281,global,-1.80,-7.34,-1.085,2.00,1.37,-22.00,-19.68,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:54:00.004,399756.8184,4091870.3281,global,-1.18,-7.34,-1.085,2.00,1.41,-22.00,-18.92,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:54:00.054,399756.8184,4091870.3281,global,-0.78,-7.34,-1.085,2.00,1.41,-22.00,-18.92,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
16:54:00.101,399756.8897,4091870.3273,global,0.13,-7.34,-1.077,2.00,1.81,-22.00,-20.17,10.00,0.00,0.50,99.00,0,0,0,0,0,0.00,999.00
