time,utm_x,utm_y,path_type,vehicle_yaw_deg,path_yaw_deg,cte_meter,k_gain,v_kmh,target_steer_deg,current_steer_deg,kp,ki,kd,closest_cluster_dist,r_state,y_state,g_state,f_state,l_state,light_area,stopline_dist
17:05:32.795,399744.6851,4091873.4784,global,-11.49,-4.24,-0.033,2.00,4.43,-10.29,-21.84,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:32.847,399744.9343,4091873.4644,global,-10.66,-4.24,-0.028,2.00,4.43,-9.04,-21.84,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:32.895,399744.9343,4091873.4644,global,-9.88,-4.24,-0.028,2.00,4.39,-8.29,-12.89,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:32.945,399744.9343,4091873.4644,global,-9.59,-4.24,-0.028,2.00,4.39,-8.00,-12.89,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:32.995,399744.9343,4091873.4644,global,-9.49,-4.24,-0.028,2.00,4.39,-7.90,-12.89,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.045,399744.9343,4091873.4644,global,-9.67,-4.24,-0.028,2.00,4.13,-8.25,0.33,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.096,399744.9343,4091873.4644,global,-10.29,-4.24,-0.028,2.00,4.13,-8.87,0.33,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.145,399745.2365,4091873.4275,global,-10.87,2.42,-0.012,2.00,4.64,-14.32,6.51,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.195,399745.2365,4091873.4275,global,-11.87,2.42,-0.012,2.00,4.64,-15.32,6.51,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.245,399745.2365,4091873.4275,global,-12.66,2.42,-0.012,2.00,3.83,-16.33,10.90,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.295,399745.2365,4091873.4275,global,-14.12,2.42,-0.012,2.00,3.83,-17.78,10.90,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.346,399745.2365,4091873.4275,global,-14.93,2.42,-0.012,2.00,3.83,-18.60,10.90,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.395,399745.5027,4091873.3467,global,-15.30,-6.86,-0.092,2.00,4.37,-17.01,-5.56,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.445,399745.5027,4091873.3467,global,-15.16,-6.86,-0.092,2.00,4.37,-16.87,-5.56,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.495,399745.5027,4091873.3467,global,-14.56,-6.86,-0.092,2.00,4.03,-16.99,-17.31,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.545,399745.5027,4091873.3467,global,-13.88,-6.86,-0.092,2.00,4.03,-16.31,-17.31,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.595,399745.5027,4091873.3467,global,-12.68,-6.86,-0.092,2.00,4.03,-15.11,-17.31,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.645,399745.7960,4091873.3099,global,-12.13,-6.15,-0.106,2.00,4.39,-15.86,-9.81,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
17:05:33.695,399745.7960,4091873.3099,global,-12.03,-6.15,-0.106,2.00,4.39,-15.76,-9.81,10.00,0.50,0.70,99.00,0,0,0,0,0,0.00,999.00
