time,utm_x,utm_y,path_type,vehicle_yaw_deg,path_yaw_deg,cte_meter,k_gain,v_kmh,target_steer_deg,current_steer_deg,kp,ki,kd,closest_cluster_dist,r_state,y_state,g_state,f_state,l_state,light_area,stopline_dist
17:09:24.938,399739.3575,4091874.6842,global,-6.59,-6.61,0.072,2.00,0.00,8.18,15.12,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:24.988,399739.3575,4091874.6842,global,-6.59,-6.61,0.072,2.00,0.00,8.18,15.12,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.039,399739.3575,4091874.6842,global,-6.60,-6.61,0.072,2.00,0.20,8.17,15.35,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.089,399739.3663,4091874.6730,global,-6.60,-6.61,0.062,2.00,0.20,7.03,15.35,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.139,399739.3663,4091874.6730,global,-6.61,-6.61,0.062,2.00,0.20,7.02,13.61,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.189,399739.3663,4091874.6730,global,-6.61,-6.61,0.062,2.00,0.20,7.02,13.61,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.238,399739.3663,4091874.6730,global,-6.52,-6.61,0.062,2.00,0.20,7.11,13.61,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.288,399739.3663,4091874.6730,global,-6.45,-6.61,0.062,2.00,0.55,7.19,9.62,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.338,399739.3929,4091874.6616,global,-6.41,-6.61,0.053,2.00,0.55,6.28,9.62,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.388,399739.3929,4091874.6616,global,-6.27,-6.61,0.053,2.00,0.60,6.42,8.93,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.438,399739.3929,4091874.6616,global,-6.14,-6.61,0.053,2.00,0.60,6.55,8.93,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.489,399739.3929,4091874.6616,global,-5.90,-6.61,0.053,2.00,0.81,6.79,9.09,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.538,399739.3929,4091874.6616,global,-5.81,-6.61,0.053,2.00,0.81,6.88,9.09,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.588,399739.4641,4091874.6608,global,-5.58,-6.61,0.061,2.00,0.81,7.94,9.09,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.639,399739.4641,4091874.6608,global,-5.43,-6.61,0.061,2.00,1.11,8.10,9.17,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.689,399739.4641,4091874.6608,global,-5.32,-6.61,0.061,2.00,1.11,8.21,9.17,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.738,399739.4641,4091874.6608,global,-5.22,-6.61,0.061,2.00,1.01,8.30,8.81,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.788,399739.4641,4091874.6608,global,-4.98,-6.61,0.061,2.00,1.01,8.55,8.81,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.839,399739.5441,4091874.6487,global,-4.83,-0.68,0.055,2.00,1.41,2.18,9.10,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.889,399739.5441,4091874.6487,global,-4.70,-0.68,0.055,2.00,1.41,2.31,9.10,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.939,399739.5441,4091874.6487,global,-4.55,-0.68,0.055,2.00,1.41,2.46,9.10,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:25.988,399739.5441,4091874.6487,global,-4.29,-0.68,0.055,2.00,1.50,2.72,4.08,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.038,399739.5441,4091874.6487,global,-4.07,-0.68,0.055,2.00,1.50,2.94,4.08,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.089,399739.6509,4091874.6475,global,-3.44,-16.72,0.056,2.00,1.81,19.65,-2.56,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.138,399739.6509,4091874.6475,global,-2.92,-16.72,0.056,2.00,1.81,20.17,-2.56,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.191,399739.6509,4091874.6475,global,-2.40,-16.72,0.056,2.00,1.80,20.69,-2.46,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.238,399739.6509,4091874.6475,global,-1.69,-16.72,0.056,2.00,1.80,21.40,-2.46,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.289,399739.6509,4091874.6475,global,-0.96,-16.72,0.056,2.00,1.80,22.00,-2.46,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.339,399739.7580,4091874.6684,global,-0.57,-13.44,0.108,2.00,1.80,22.00,8.55,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.388,399739.7580,4091874.6684,global,-0.34,-13.44,0.108,2.00,1.80,22.00,8.55,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.438,399739.7580,4091874.6684,global,-0.28,-13.44,0.108,2.00,2.99,22.00,20.42,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.488,399739.7580,4091874.6684,global,-0.39,-13.44,0.108,2.00,2.99,22.00,20.42,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.538,399739.7580,4091874.6684,global,-0.67,-13.44,0.108,2.00,2.99,22.00,20.42,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.589,399739.9093,4091874.6666,global,-1.07,-20.28,0.143,2.00,2.06,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.639,399739.9093,4091874.6666,global,-1.27,-20.28,0.143,2.00,2.06,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.689,399739.9093,4091874.6666,global,-1.62,-20.28,0.143,2.00,2.40,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.743,399739.9093,4091874.6666,global,-1.84,-20.28,0.143,2.00,2.40,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.811,399739.9093,4091874.6666,global,-1.96,-20.28,0.143,2.00,2.40,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.839,399740.0786,4091874.6757,global,-2.49,-26.29,0.212,2.00,2.17,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.888,399740.0786,4091874.6757,global,-2.85,-26.29,0.212,2.00,2.17,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.938,399740.0786,4091874.6757,global,-3.09,-26.29,0.212,2.00,2.54,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:26.988,399740.0786,4091874.6757,global,-3.51,-26.29,0.212,2.00,2.54,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:27.038,399740.0786,4091874.6757,global,-3.76,-26.29,0.212,2.00,2.42,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:27.089,399740.2565,4091874.6625,global,-4.12,-6.61,0.269,2.00,2.42,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
17:09:27.138,399740.2565,4091874.6625,global,-4.38,-6.61,0.269,2.00,2.59,22.00,21.99,9.50,0.20,0.50,99.00,0,0,0,0,0,0.00,999.00
